LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"0","31",0.2372002408,0.2537138164,443361.0728500000,809207.8062000000,-1.1224536896
"0","32",0.2451069155,0.2629057065,443361.0792200000,809207.8015100000,-1.1271414757
"0","33",0.2530135902,0.2718134945,443361.0855900000,809207.7968300000,-1.1312443018
"0","34",0.2609202649,0.2798306606,443361.0919600000,809207.7921400000,-1.1325707436
"0","35",0.2688269396,0.2910246169,443361.0983300000,809207.7874600000,-1.1404947042
"0","36",0.2767336143,0.3008507178,443361.1047000001,809207.7827700000,-1.1463288069
"0","37",0.2846402890,0.3093184542,443361.1110700000,809207.7780900000,-1.1493598223
"0","38",0.2925469637,0.3177859772,443361.1174400000,809207.7733999999,-1.1523902416
"0","39",0.3004536384,0.3257077587,443361.1238100000,809207.7687200002,-1.1528792381
"0","40",0.3083603131,0.3336244222,443361.1301700000,809207.7640300000,-1.1532768011
"0","41",0.3162669878,0.3417204154,443361.1365400000,809207.7593499999,-1.1550173759
"0","42",0.3241736625,0.3499203396,443361.1429100000,809207.7546600000,-1.1571906805
"0","43",0.3320803372,0.3582875095,443361.1492800000,809207.7499800000,-1.1599282026
"0","44",0.3399870119,0.3677078339,443361.1556500000,809207.7452900000,-1.1650494337
"0","45",0.3478936866,0.3822686190,443361.1620200000,809207.7406100000,-1.1772764921
"0","46",0.3558003613,0.3925742730,443361.1683900000,809207.7359200000,-1.1838864088
"0","47",0.3637070360,0.4137759050,443361.1747600000,809207.7312400000,-1.2035585642
"0","48",0.3716137107,0.4314021568,443361.1811300000,809207.7265500000,-1.2193119526
"0","49",0.3795203853,0.4393513661,443361.1875000000,809207.7218700000,-1.2201331854
"0","50",0.3874270600,0.4476773025,443361.1938700000,809207.7171800000,-1.2227419615
"0","51",0.3953337347,0.4561869382,443361.2002400000,809207.7125000000,-1.2195957899
"0","52",0.4032404094,0.4691298434,443361.2066100000,809207.7078100002,-1.2093486786
"0","53",0.4111470841,0.4825444846,443361.2129700000,809207.7031300000,-1.1985118389
"0","54",0.4190537588,0.4933075735,443361.2193400000,809207.6984399999,-1.1912091970
"0","55",0.4269604335,0.5033277584,443361.2257100001,809207.6937600002,-1.1850538254
"0","56",0.4348671082,0.5129955067,443361.2320800000,809207.6890700000,-1.1794905663
"0","57",0.4427737829,0.5211540181,443361.2384500000,809207.6843900000,-1.1774791479
"0","58",0.4506804576,0.5290913458,443361.2448200000,809207.6797000000,-1.1767822504
"0","59",0.4585871323,0.5375496453,443361.2511900000,809207.6750200000,-1.1737776995
"0","60",0.4664938070,0.5463881909,443361.2575600000,809207.6703300000,-1.1698274612
"0","61",0.4744004817,0.5559700232,443361.2639300000,809207.6656500000,-1.1644148827
"0","62",0.4823071564,0.5650602322,443361.2703000000,809207.6609600000,-1.1599297523
"0","63",0.4902138311,0.5753707812,443361.2766700000,809207.6562800000,-1.1533122063
"0","64",0.4981205058,0.5846219303,443361.2830400000,809207.6515900000,-1.1485092640
"0","65",0.5060271805,0.5926696563,443361.2894100001,809207.6469100000,-1.1470091343
"0","66",0.5139338552,0.6015057523,443361.2957700001,809207.6422200000,-1.1509538889
"0","67",0.5218405299,0.6116983177,443361.3021400000,809207.6375400000,-1.1573860645
"0","68",0.5297472045,0.6196396284,443361.3085100000,809207.6328500002,-1.1581269503
"0","69",0.5376538792,0.6290161313,443361.3148800000,809207.6281700000,-1.1631671190
"0","70",0.5455605539,0.6387091212,443361.3212500000,809207.6234800000,-1.1687741280
"0","71",0.5534672286,0.6478841544,443361.3276200000,809207.6188000002,-1.1734287739
"0","72",0.5613739033,0.6557930326,443361.3339900000,809207.6141100000,-1.1736154556
"0","73",0.5692805780,0.6656996346,443361.3403600000,809207.6094300000,-1.1795841455
"0","74",0.5771872527,0.6755448798,443361.3467300000,809207.6047400000,-1.1854504347
"0","75",0.5850939274,0.6898000314,443361.3531000000,809207.6000600000,-1.1973118782
"0","76",0.5930006021,0.6977831453,443361.3594700000,809207.5953700000,-1.1984139681
