LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"0","1",0.0000000000,0.0000000000,444608.5113300000,809727.6520500000,-1.6035085917
"0","2",0.0065191941,0.0068513465,444608.5049600000,809727.6534400000,-1.6014012098
"0","3",0.0130383881,0.0138284548,444608.4985900000,809727.6548300000,-1.6038872004
"0","4",0.0195575822,0.0208778616,444608.4922200000,809727.6562200000,-1.6065694094
"0","5",0.0260767762,0.0282780173,444608.4858500000,809727.6576100000,-1.6100711823
"0","6",0.0325959703,0.0349843476,444608.4794900000,809727.6590000000,-1.6116443872
"0","7",0.0391151644,0.0415564438,444608.4731200000,809727.6603900000,-1.6124765873
"0","8",0.0456343584,0.0480767918,444608.4667500000,809727.6617800000,-1.6123539209
"0","9",0.0521535525,0.0546084993,444608.4603800000,809727.6631800000,-1.6119498014
"0","10",0.0586727466,0.0611453095,444608.4540100000,809727.6645700000,-1.6124293804
"0","11",0.0651919406,0.0676648393,444608.4476400001,809727.6659600000,-1.6123632193
"0","12",0.0717111347,0.0742457870,444608.4412700000,809727.6673500000,-1.6132626534
"0","13",0.0782303287,0.0807662902,444608.4349000000,809727.6687400000,-1.6131320000
"0","14",0.0847495228,0.0873028389,444608.4285300000,809727.6701300000,-1.6126559973
"0","15",0.0912687169,0.0938266029,444608.4221600000,809727.6715200000,-1.6124118567
"0","16",0.0977879109,0.1005845376,444608.4157900000,809727.6729100000,-1.6106314659
"0","17",0.1043071050,0.1071674557,444608.4094200000,809727.6743000000,-1.6097177267
"0","18",0.1108262990,0.1138730596,444608.4030600000,809727.6756899999,-1.6081476212
"0","19",0.1173454931,0.1227473261,444608.3966900000,809727.6770800002,-1.6021265984
"0","20",0.1238646872,0.1306458724,444608.3903200000,809727.6784700000,-1.5976670980
"0","21",0.1303838812,0.1376973675,444608.3839500000,809727.6798600000,-1.5949794054
"0","22",0.1369030753,0.1442775680,444608.3775800000,809727.6812500000,-1.5958733559
"0","23",0.1434222693,0.1509399347,444608.3712100000,809727.6826400000,-1.5972471237
"0","24",0.1499414634,0.1575564371,444608.3648400000,809727.6840300000,-1.5983777046
"0","25",0.1564606575,0.1645722689,444608.3584700000,809727.6854200000,-1.6009703875
"0","26",0.1629798515,0.1711686271,444608.3521000000,809727.6868100000,-1.6019763947
"0","27",0.1694990456,0.1776950721,444608.3457300000,809727.6882000000,-1.6022839546
"0","28",0.1760182397,0.1842680169,444608.3393600000,809727.6895900000,-1.6031228304
"0","29",0.1825374337,0.1907969868,444608.3329900000,809727.6909800000,-1.6034799814
"0","30",0.1890566278,0.1973414116,444608.3266200000,809727.6923699999,-1.6029058695
"0","31",0.1955758218,0.2041243703,444608.3202600000,809727.6937600002,-1.6010327339
"0","32",0.2020950159,0.2108016458,444608.3138900000,809727.6951500000,-1.5995883942
"0","33",0.2086142100,0.2181421384,444608.3075200000,809727.6965400000,-1.5962145329
"0","34",0.2151334040,0.2262764045,444608.3011500000,809727.6979300000,-1.5913497210
"0","35",0.2216525981,0.2328163132,444608.2947800000,809727.6993200000,-1.5908296108
"0","36",0.2281717921,0.2394731045,444608.2884100000,809727.7007100000,-1.5894831419
"0","37",0.2346909862,0.2460720655,444608.2820400000,809727.7021000000,-1.5884602070
"0","38",0.2412101803,0.2525935224,444608.2756700000,809727.7034900000,-1.5882884264
"0","39",0.2477293743,0.2606469691,444608.2693000000,809727.7048900002,-1.5835599899
"0","40",0.2542485684,0.2671752977,444608.2629300001,809727.7062800000,-1.5839052200
"0","41",0.2607677624,0.2737206618,444608.2565600000,809727.7076700000,-1.5844899416
"0","42",0.2672869565,0.2804165102,444608.2501900000,809727.7090600000,-1.5860178471
"0","43",0.2738061506,0.2869929320,444608.2438200000,809727.7104500000,-1.5868835449
"0","44",0.2803253446,0.2942654525,444608.2374600000,809727.7118400000,-1.5836602449
"0","45",0.2868445387,0.3008833654,444608.2310900000,809727.7132300000,-1.5825214386
"0","46",0.2933637328,0.3074298160,444608.2247200000,809727.7146200000,-1.5819246769
"0","47",0.2998829268,0.3140303367,444608.2183500000,809727.7160100000,-1.5808917284
"0","48",0.3064021209,0.3217050718,444608.2119800000,809727.7174000000,-1.5768418312
"0","49",0.3129213149,0.3283711236,444608.2056100000,809727.7187900000,-1.5754503012
"0","50",0.3194405090,0.3355175764,444608.1992400000,809727.7201799999,-1.5725225210
"0","51",0.3259597031,0.3428959575,444608.1928700001,809727.7215700002,-1.5690670013
"0","52",0.3324788971,0.3496263932,444608.1865000000,809727.7229600000,-1.5673940182
"0","53",0.3389980912,0.3564613584,444608.1801300000,809727.7243500000,-1.5653405190
"0","54",0.3455172852,0.3644319993,444608.1737600000,809727.7257400000,-1.5607545376
"0","55",0.3520364793,0.3723237541,444608.1673900000,809727.7271300000,-1.5563070774
"0","56",0.3585556734,0.3810866802,444608.1610300000,809727.7285200000,-1.5504513979
"0","57",0.3650748674,0.3883981328,444608.1546600000,809727.7299100000,-1.5471411943
"0","58",0.3715940615,0.3965856066,444608.1482900000,809727.7313000000,-1.5421879292
"0","59",0.3781132555,0.4034349027,444608.1419200000,809727.7326900000,-1.5400872231
"0","60",0.3846324496,0.4101394194,444608.1355500000,809727.7340800000,-1.5385217667
"0","61",0.3911516437,0.4167732359,444608.1291800000,809727.7354700000,-1.5372939110
"0","62",0.3976708377,0.4234840095,444608.1228100000,809727.7368599999,-1.5388859510
"0","63",0.4041900318,0.4302327340,444608.1164400000,809727.7382500002,-1.5371408463
"0","64",0.4107092259,0.4367794679,444608.1100700000,809727.7396400000,-1.5365409851
"0","65",0.4172284199,0.4433169401,444608.1037000000,809727.7410300000,-1.5360524654
"0","66",0.4237476140,0.4500422791,444608.0973300000,809727.7424200000,-1.5377048254
"0","67",0.4302668080,0.4576536741,444608.0909600000,809727.7438100000,-1.5337762833
"0","68",0.4367860021,0.4655836494,444608.0845900000,809727.7452000000,-1.5292613506
"0","69",0.4433051962,0.4740836847,444608.0782300000,809727.7466000000,-1.5238069296
"0","70",0.4498243902,0.4813604370,444608.0718600001,809727.7479899999,-1.5205740929
"0","71",0.4563435843,0.4881661930,444608.0654900000,809727.7493800002,-1.5186200142
"0","72",0.4628627783,0.4951962113,444608.0591200000,809727.7507700000,-1.5159891844
"0","73",0.4693819724,0.5023763047,444608.0527500000,809727.7521600000,-1.5129802227
"0","74",0.4759011665,0.5099143225,444608.0463800000,809727.7535500000,-1.5091958046
"0","75",0.4824203605,0.5188707158,444608.0400100000,809727.7549400000,-1.5030543804
"0","76",0.4889395546,0.5265942820,444608.0336400000,809727.7563300000,-1.4989126921
"0","77",0.4954587486,0.5333339078,444608.0272700000,809727.7577200000,-1.4972031116
"0","78",0.5019779427,0.5410262455,444608.0209000000,809727.7591100000,-1.4931199551
"0","79",0.5084971368,0.5485785470,444608.0145300000,809727.7605000000,-1.4893071651
"0","80",0.5150163308,0.5561151288,444608.0081600001,809727.7618900000,-1.4855256081
"0","81",0.5215355249,0.5631799188,444608.0017900000,809727.7632800000,-1.4828032255
"0","82",0.5280547190,0.5700970450,444607.9954300000,809727.7646699999,-1.4804909229
"0","83",0.5345739130,0.5769271924,444607.9890600000,809727.7660600002,-1.4784535170
"0","84",0.5410931071,0.5841106366,444607.9826900000,809727.7674500000,-1.4754365683
"0","85",0.5476123011,0.5906441452,444607.9763200000,809727.7688400000,-1.4750043154
"0","86",0.5541314952,0.5972415431,444607.9699500000,809727.7702300000,-1.4760171175
"0","87",0.5606506892,0.6037620606,444607.9635800000,809727.7716200000,-1.4761484861
"0","88",0.5671698833,0.6103117531,444607.9572100000,809727.7730100000,-1.4755171537
"0","89",0.5736890774,0.6168415483,444607.9508400000,809727.7744000000,-1.4751452208
"0","90",0.5802082714,0.6233709667,444607.9444700000,809727.7757900000,-1.4747799635
"0","91",0.5867274655,0.6300076466,444607.9381000001,809727.7771800000,-1.4735367298
"0","92",0.5932466596,0.6365494946,444607.9317300000,809727.7785700000,-1.4729927778
"0","93",0.5997658536,0.6431821226,444607.9253600000,809727.7799600000,-1.4742141962
"0","94",0.6062850477,0.6500951936,444607.9190000000,809727.7813499999,-1.4765143394
"0","95",0.6128042417,0.6583197361,444607.9126300000,809727.7827400002,-1.4815286398
"0","96",0.6193234358,0.6685898975,444607.9062600000,809727.7841300000,-1.4894644022
"0","97",0.6258426299,0.6761010084,444607.8998900000,809727.7855200000,-1.4931949377
"0","98",0.6323618239,0.6848936298,444607.8935200000,809727.7869100000,-1.4990949631
"0","99",0.6388810180,0.7019281126,444607.8871500000,809727.7883000000,-1.5148326159
"0","100",0.6454002121,0.7135051505,444607.8807800000,809727.7897000000,-1.5243996382
"0","101",0.6519194061,0.7208653007,444607.8744100000,809727.7910900000,-1.5278160572
"0","102",0.6584386002,0.7275218750,444607.8680400000,809727.7924799999,-1.5291614532
"0","103",0.6649577942,0.7347371829,444607.8616700000,809727.7938700002,-1.5260694027
"0","104",0.6714769883,0.7413832616,444607.8553000000,809727.7952600000,-1.5247769356
"0","105",0.6779961824,0.7479633165,444607.8489300000,809727.7966500000,-1.5238840580
"0","106",0.6845153764,0.7545023528,444607.8425600000,809727.7980400000,-1.5233750343
"0","107",0.6910345705,0.7610449503,444607.8362000000,809727.7994300000,-1.5239279270
"0","108",0.6975537645,0.7706858497,444607.8298300000,809727.8008200000,-1.5168253183
"0","109",0.7040729586,0.7777130608,444607.8234600000,809727.8022100000,-1.5194486380
"0","110",0.7105921527,0.7855785753,444607.8170900001,809727.8036000000,-1.5238493681
"0","111",0.7171113467,0.7932109070,444607.8107200000,809727.8049900000,-1.5278183222
"0","112",0.7236305408,0.8033804506,444607.8043500000,809727.8063800000,-1.5200132132
"0","113",0.7301497348,0.8131809515,444607.7979800000,809727.8077700000,-1.5273309946
"0","114",0.7366689289,0.8200306133,444607.7916100000,809727.8091599999,-1.5294328928
"0","115",0.7431881230,0.8265517206,444607.7852400000,809727.8105500002,-1.5295908451
"0","116",0.7497073170,0.8330724116,444607.7788700000,809727.8119400000,-1.5294511318
"0","117",0.7562265111,0.8475859478,444607.7725000000,809727.8133300000,-1.5164841413
"0","118",0.7627457052,0.8542367042,444607.7661300000,809727.8147200000,-1.5151678324
"0","119",0.7692648992,0.8613364733,444607.7597600000,809727.8161100000,-1.5123559237
"0","120",0.7757840933,0.8691128305,444607.7534000000,809727.8175000000,-1.5081166029
"0","121",0.7823032873,0.8863329503,444607.7470300001,809727.8188900000,-1.4921782017
"0","122",0.7888224814,0.8950504587,444607.7406600000,809727.8202800000,-1.4863907099
"0","123",0.7953416755,0.9045941194,444607.7342900000,809727.8216700000,-1.4794206619
"0","124",0.8018608695,0.9146532908,444607.7279200000,809727.8230600000,-1.4717599154
"0","125",0.8083800636,0.9242420552,444607.7215500000,809727.8244500000,-1.4647282362
"0","126",0.8148992576,0.9338929708,444607.7151800000,809727.8258399999,-1.4576120377
"0","127",0.8214184517,0.9405676780,444607.7088100000,809727.8272300002,-1.4561796188
"0","128",0.8279376458,0.9471046020,444607.7024400000,809727.8286200000,-1.4556984901
"0","129",0.8344568398,0.9536963574,444607.6960700000,809727.8300100000,-1.4547231197
"0","130",0.8409760339,0.9602918996,444607.6897000000,809727.8314100000,-1.4537224770
"0","131",0.8474952279,0.9668204885,444607.6833300001,809727.8328000000,-1.4533723593
"0","132",0.8540144220,0.9734523494,444607.6769600000,809727.8341900000,-1.4521551132
"0","133",0.8605336161,0.9805938294,444607.6706000000,809727.8355800000,-1.4492394924
"0","134",0.8670528101,0.9872088302,444607.6642300000,809727.8369699999,-1.4481177330
"0","135",0.8735720042,0.9943155579,444607.6578600000,809727.8383600002,-1.4509471655
"0","136",0.8800911983,1.0010868554,444607.6514900000,809727.8397500000,-1.4527776241
"0","137",0.8866103923,1.0085005924,444607.6451200000,809727.8411400000,-1.4563080072
"0","138",0.8931295864,1.0157283101,444607.6387500000,809727.8425300000,-1.4594289064
"0","139",0.8996487804,1.0224998977,444607.6323800000,809727.8439200000,-1.4612604380
"0","140",0.9061679745,1.0291284999,444607.6260100000,809727.8453100000,-1.4624598026
"0","141",0.9126871686,1.0362392203,444607.6196400000,809727.8467000000,-1.4652992487
"0","142",0.9192063626,1.0431238259,444607.6132700000,809727.8480900000,-1.4675123692
"0","143",0.9257255567,1.0522790203,444607.6069000000,809727.8494800000,-1.4739402533
"0","144",0.9322447507,1.0692295067,444607.6005300000,809727.8508700000,-1.4895869493
"0","145",0.9387639448,1.0924869196,444607.5941700000,809727.8522600000,-1.5119119883
"0","146",0.9452831389,1.1088186090,444607.5878000000,809727.8536499999,-1.5268861055
"0","147",0.9518023329,1.1159042902,444607.5814300000,809727.8550400002,-1.5296622515
"0","148",0.9583215270,1.1225743749,444607.5750600000,809727.8564300000,-1.5282515287
"0","149",0.9648407210,1.1312533709,444607.5686900000,809727.8578200000,-1.5225222111
